Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Box type (product.metafields.shopify.box-type),Color (product.metafields.shopify.color-pattern),Features (product.metafields.shopify.features),Fit type (product.metafields.shopify.fit-type),Hardware mounting type (product.metafields.shopify.hardware-mounting-type),Item condition (product.metafields.shopify.item-condition),Item material (product.metafields.shopify.item-material),Manufacturer type (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Mount material (product.metafields.shopify.mount-material),Organizer type (product.metafields.shopify.organizer-type),Vehicle drive/handling features (product.metafields.shopify.vehicle-drive-handling-features),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cf-moto-uforce-u10-mirror-accents,,,,,,,,,black-1,,,,,,,,200659 Black,907.18474,,-1,deny,manual,43.55,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200659.2.jpg?v=1761250027,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
cf-moto-uforce-u10-mirror-accents,,,,,,,,,bordeaux-red-n-a-yet,,,,,,,,200659 Red,907.18474,shopify,0,deny,manual,43.55,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200659.3.jpg?v=1761250027,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
cf-moto-uforce-u10-mirror-accents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200659.4.jpg?v=1761250026,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-tailgate-accent,CF Moto UForce U10 Tailgate Accent,"<p><span style=""font-weight: 400;""><img class=""alignnone size-full wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""> </span></p>
<ul>
<li>Sold as a set of 2 pcs</li>
<li>Sets your machine apart from the rest</li>
<li>Powder coated factory colors</li>
<li>Made in USA</li>
</ul>
<p><!-- split --></p>
<p>Our CF Moto UForce U10 Tailgate Accents is a great way to set your machine apart from the rest.  Our Tailgate Accents fasten to your machine by using the supplied self drilling screws.                      </p>
<p>This is roughly a 10 minute install.</p>
<p>These are powder coated factory machine colors.</p>
<p>Our Rear Bumper does not come with the Tailgate Accents.   If you would like our Rear Bumper please click <a href=""https://ajkoffroad.com/collections/uforce-u10-pro-highland/products/cf-moto-uforce-u10-rear-bumper""><strong>HERE</strong></a></p>",AJK Offroad,Uncategorized,,,TRUE,Color,Silver,,,,,,,,200660 Silver,907.18474,,-2,deny,manual,41.75,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200660.1.jpg?v=1761248453,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
cf-moto-uforce-u10-tailgate-accent,,,,,,,,,Black,,,,,,,,200660 Black,907.18474,,-1,deny,manual,41.75,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200660.2.jpg?v=1761248453,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
cf-moto-uforce-u10-tailgate-accent,,,,,,,,,Bordeaux Red N/A YET,,,,,,,,200660-2,907.18474,shopify,0,deny,manual,41.75,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200660.3.jpg?v=1761248453,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
cf-moto-uforce-u10-tailgate-accent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200660.4.jpg?v=1761248453,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-tailgate-accent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200660.5.jpg?v=1761248453,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-tailgate-accent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200660.6.jpg?v=1761248453,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-inner-fender-guards,CF Moto UForce U10 Rear Inner Fender Guards,"<p class=""short-description"">Our CF Moto UForce U10 Inner Fender Guards are designed to help keep the mud out of the engine bay.  If you have ever been in mud with your UForce you know that your engine bay will fill up with mud.  These are sold as a set for driver and passenger side.  We have designed these to still allow air to escape from the engine bay while keeping mud out with our louvers that we cut and bend into each part.  </p>
<p class=""usa-img""><img class=""wp-image-484"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" alt=""made in the usa"" width=""168"" height=""168""></p>
<ul class=""description-list"">
<li>Heavy Duty</li>
<li>Powder Coated Black</li>
<li>Made from 1/8"" Aluminum</li>
<li>Sold as a set</li>
<li>Made in the USA</li>
</ul>
<p class=""short-description""><!-- split --></p>
<p>SKU: 200650</p>
<p class=""short-description"">Our Fender Guards are CNC laser cut from .125 thick aluminum and then CNC bent and powder coated with our black powder coat to withstand the harsh conditions of a fender guard.</p>
<p class=""short-description"">These are a simple install.  On the driver side you will set in place then use the supplied hardware and bolt to the frames existing holes. On the passenger side simply remove the cheap plastic inner fender and use the supplied bolts and push pins to install the guards.</p>",AJK Offroad,Vehicles & Parts > Vehicle Parts & Accessories > Motor Vehicle Parts > Motor Vehicle Frame & Body Parts,,,TRUE,Title,Default Title,,,,,,,,'200650,3175.14659,shopify,11,continue,manual,219.74,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.1.jpg?v=1761245384,1,,FALSE,,,8227,,,,,,,,,,,,,,black,,,,new,aluminum,aftermarket,,,,,,,,,,,lb,,86.33,active
cf-moto-uforce-u10-inner-fender-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.8.jpg?v=1761245397,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-inner-fender-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.2.jpg?v=1761245397,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-inner-fender-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.3.jpg?v=1761245397,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-inner-fender-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.4.jpg?v=1761245397,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-inner-fender-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.5.jpg?v=1761245397,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-inner-fender-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.6.jpg?v=1761245397,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-inner-fender-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.7.jpg?v=1761245397,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-inner-fender-guards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200650.9.jpg?v=1761245384,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,CF Moto UForce U10 Under Seat Storage Bin,"<p class=""short-description"">Our CF Moto UForce U10 Under Seat Storage Bin is a great way to carry your extra gear.  This fits under the front passenger and middle seat of the 4 seat models.  The seat still latches and works as it should.   This storage bin adds tons of storage to your machine.  It measure roughly 28.5"" x 13.5"" by 6"" deep giving you an additional 2300 square inches of storage space.  Plenty of room for that recovery gear or your trail snacks.  This mount utilizes the factory bolt holes in the seat frame and we supply all necessary hardware.  So no drilling is required and is a direct bolt in. </p>
<p class=""usa-img""><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""wp-image-484""></p>
<ul class=""description-list"">
<li style=""font-weight: bold;""><strong>Only works on 4 seater</strong></li>
<li>Made in the USA</li>
<li>Perfect fit under passenger seat<br>
</li>
<li>Hardware supplied</li>
<li>Heavy Duty<br>
</li>
</ul>
<p class=""short-description""><!-- split --></p>
<p>SKU: 200655</p>
<p>This Storage Bin is CNC Laser cut from .125 thick aluminum and then CNC bent to the perfect fit and then we weld the seams.   After the bin is welded we then powder coat it our mild textured black powder coat for a lasting finish. </p>",AJK Offroad,Uncategorized,,,TRUE,Title,Default Title,,,,,,,,'200655,4989.51607,shopify,-4,continue,manual,291.53,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.9_493d4ce6-e8b5-43d0-957c-4e56468af77f.jpg?v=1761065118,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,113.26,active
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.10_23e7787a-2aaf-464c-9191-56796f582d5f.jpg?v=1761065118,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.1_bb6e30d1-bf8a-4486-8ff8-92aaa5fad3aa.jpg?v=1761065118,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.2_e6f59bde-d26b-4e7a-8620-3651c8166920.jpg?v=1761065118,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.8_77a73400-2614-4a39-87f0-be449cf97147.jpg?v=1761065118,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.3_bcff6e41-44c6-4083-8a18-66e2c87ab7df.jpg?v=1761065118,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.4_27a13f8a-75b1-4a7d-bf35-260cc8d88662.jpg?v=1761065118,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.5_d0c94556-3756-48b9-b0ad-dddc8756b744.jpg?v=1761065118,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.6_1176fd0f-4630-42f2-aa7e-9f0b4b5c2543.jpg?v=1761065118,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-storage-bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200655.7_9e6d7c24-a2bd-4cd9-a1a5-ab9fe4d86463.jpg?v=1761065118,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-rock-sliders,CF Moto UForce U10 Rock Sliders,"<p class=""short-description"">Our CF Moto UForce U10 Rock Sliders are built to take a beating and keep your ride protected. These low-profile sliders are designed to guard your plastics and help your machine glide smoothly over rocks that would otherwise cause damage. Crafted from durable 10-gauge plate steel, each slider is CNC laser-cut and precision-bent to match the contour of your vehicle. We finish them with a tough black powder coat for long-lasting performance and a sleek look. These Rock Sliders wrap all the way around the top of the door and under the door frame.  Each set includes the necessary hardware to mount these to your machine.  These use the same mounting location as the factory skid plate.  </p>
<p class=""short-description"">Please select your 2- or 4-seater option below.</p>
<p> </p>
<p class=""usa-img""><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""wp-image-484""></p>
<ul class=""description-list"">
<li>Great protection where needed</li>
<li>Looks great</li>
<li>Powder coated black</li>
<li>Made from 10 gauge steel</li>
<li>All hardware included</li>
<li>Made in the USA</li>
</ul>
<!-- split -->
<p>SKU: 200651</p>",AJK Offroad,Uncategorized,,"Rock Sliders, woo_import_1",TRUE,Number Of Doors,2 Not available YET,,,,,,,,,13607.7711,shopify,0,deny,manual,0.01,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200651.1.jpg?v=1760985838,1,,FALSE,CF Moto UForce U10 Rock Sliders | Made in the USA | AJK Offroad,Our CF Moto UForce U10 Rock Sliders are built to take a beating and keep your ride protected. These low-profile sliders guard your plastics from rocks!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
cf-moto-uforce-u10-rock-sliders,,,,,,,,,4,,,,,,,,'200651,20411.65665,shopify,4,continue,manual,485.99,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200651.2.jpg?v=1760985838,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,178.87,
cf-moto-uforce-u10-rock-sliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200651.3.jpg?v=1760985838,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-rock-sliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200651.4.jpg?v=1760985838,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-rock-sliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200651.5.jpg?v=1760985838,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-rock-sliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200651.6.jpg?v=1760985838,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-rock-sliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200651.7.jpg?v=1760985838,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-rock-sliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200651.8.jpg?v=1760985838,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-door-storage-pockets,CF Moto UForce U10 Door Storage Pockets,"<p><span style=""font-weight: 400;""><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""alignnone size-full wp-image-484""> </span></p>
<ul>
<li>Sold as a set of 2 pockets Driver and Passenger</li>
<li>Made from 6061-T6 Billet Aluminum</li>
<li>Only fits full factory doors</li>
<li>Select option for front or rear doors</li>
<li>Rugged Design</li>
<li>Made in USA</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<p><!-- split --></p>
<p>SKU # 200644 / 200645</p>
<p>Our CF Moto UForce U10 Door Storage Pockets are a great storage solution.  Our Door Pockets offer much more storage than the cheap factory plastic ones.  We designed these from .062 thick aluminum and CNC laser cut and bend our door pockets.  After the Door Pockets are bent we then powder coat them a mild textured power coat for a great look.  You will reuse your existing hardware.  This is roughly a 10 minute install.</p>
<p>These will not work with the UForce half doors.  </p>",AJK Offroad,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Vehicle Organizers,,woo_import_1,TRUE,Front or Rear Doors,Front,,,,,,,,'200644,907.18474,shopify,100,continue,manual,75.82,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200644.1.jpg?v=1760450418,1,,FALSE,,,2290,,,,,,,,,,,,,,,,,,new,,,aluminum,,,,recreational-vehicle,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200644.2.jpg?v=1760450675,lb,,29.95,active
cf-moto-uforce-u10-door-storage-pockets,,,,,,,,,Rear,,,,,,,,'200645,907.18474,shopify,100,continue,manual,75.82,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200644.4.jpg?v=1760450675,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200645.1.jpg?v=1760450418,lb,,31.19,
cf-moto-uforce-u10-door-storage-pockets,,,,,,,,,Both,,,,,,,,1)644 1)645,1814.36948,shopify,99,continue,manual,151.64,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200644.3.jpg?v=1760450675,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,61.14,
cf-moto-uforce-u10-door-storage-pockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200644.5.jpg?v=1760450675,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-door-storage-pockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200644.2.jpg?v=1760450675,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-door-storage-pockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200645.1.jpg?v=1760450418,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-door-storage-pockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200645.2.jpg?v=1760450418,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-door-storage-pockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200645.3.jpg?v=1760450418,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-exhaust-cover,CF Moto UForce U10 Exhaust Cover,"<p><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""alignnone size-full wp-image-484""></p>
<ul>
<li>Looks Great</li>
<li>Easy Install</li>
<li>Color Options</li>
<li style=""font-weight: 400;"">Made in USA</li>
</ul>
<div class=""shortdescriptionbottom""><br></div>
<!-- split -->
<p>SKU 200646</p>
<p>Our CF Moto UForce U10 Exhaust Cover makes the rear end of your UForce look great.  Our main frame work of the exhaust cover is CNC Laser cut and bent from 16 gauge steel and powder coated black.  We then add our factory colored backer plates to the framework.  We offer the backer plates in factory CF Moto colors.  We also also the backer plate in raw steel for you to paint the color of your choice.</p>
<p>This Exhaust Cover replaces the boring factory cover and uses the factory holes so no drilling is required.  We supply all the hardware to install this great looking cover.  You will need to remove the stock cover along with the two sides of the factory cover for our Exhaust cover to bolt directly on. </p>
<p>Our Exhaust Cover and our <b><a href=""https://ajkoffroad.com/products/cf-moto-uforce-u10-rear-bumper?_pos=1&amp;_sid=fafc57dae&amp;_ss=r"">Rear Bumper</a> </b>look great together.</p>",AJK Offroad,Uncategorized,,"Polaris Xpedition, woo_import_1",TRUE,Color,Raw,,,,,,,,200646-Raw,3175.14659,shopify,99,continue,manual,121.42,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200646.1.jpg?v=1760446438,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,35.38,active
cf-moto-uforce-u10-exhaust-cover,,,,,,,,,Silver,,,,,,,,200646-Silver,3175.14659,shopify,98,continue,manual,145.45,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200646.6.jpg?v=1760446499,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,42.38,
cf-moto-uforce-u10-exhaust-cover,,,,,,,,,Black,,,,,,,,200646-Black,3175.14659,shopify,97,continue,manual,145.45,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200646.2.jpg?v=1760446499,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,42.38,
cf-moto-uforce-u10-exhaust-cover,,,,,,,,,Bordeaux Red N/A YET,,,,,,,,200646-Red,3175.14659,shopify,0,deny,manual,145.45,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200646.5.jpg?v=1760446499,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
cf-moto-uforce-u10-exhaust-cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200646.3.jpg?v=1760446499,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-exhaust-cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200646.4.jpg?v=1760446499,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-exhaust-cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200646.7.jpg?v=1760446438,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-exhaust-cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200646.8.jpg?v=1760446438,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf-moto-uforce-u10-under-seat-packout-mount,CF Moto UForce U10 Under Seat Packout Mount,"<p class=""short-description"">Our Heavy Duty UForce U10 Under Seat Packout Mount is a great way to carry your extra gear.  This mount is able to hold one small packout mount that is shorter that 9"" tall.  Anything over 9"" tall will not fit under the seat.  This mount utilizes the factory bolts in the floor so no drilling is required and is a direct bolt in.  This mount fits nicely under the passenger front seat. </p>
<p class=""usa-img""><img height=""168"" width=""168"" alt=""made in the usa"" src=""https://cdn.shopify.com/s/files/1/0682/5603/9143/files/madeinusa.webp?v=1711118973"" class=""wp-image-484""></p>
<ul class=""description-list"">
<li style=""font-weight: bold;""><strong>Only works on 4 seater</strong></li>
<li>Made in the USA</li>
<li>Perfect fit under passenger seat</li>
<li>Great for small packout mounts</li>
<li>Hardware supplied</li>
<li>Heavy Duty<br>
</li>
</ul>
<p class=""short-description""><!-- split --></p>
<p>SKU: 200652</p>",AJK Offroad,Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Storage & Cargo > Vehicle Organizers,,,TRUE,Title,Default Title,,,,,,,,'200652,1814.36948,shopify,18,continue,manual,76.71,,TRUE,TRUE,,,,,,https://cdn.shopify.com/s/files/1/0682/5603/9143/files/200652.7.jpg?v=1758127230,1,,FALSE,,,,,,,,,,,,,,,,,,,,,new,,,metal,,backseat,,recreational-vehicle,,,,,,lb,,22.13,active
